"#","Timestamp","Cover Art","Played","Album Artist","Album","Artist","Title","Year","Rating","Genre","Composer","Grouping","Track #","Key","BPM","Duration","Bitrate","ReplayGain","Type","Date Added","Location","Comment"
"1032","2020-02-15T23:16:06","0","(0)","","Columbia 2527-D Mx: 151398-2","Ted Lewis And His Band","Royal Garden Blues","","","","","lindy","","F","191","03:03","320","-2.87333 dB","mp3","2019-06-15T22:00:13","../Music/swing/Fats Waller/Ted Lewis And His Band/Royal Garden Blues.mp3",""
"1033","2020-02-15T23:16:06","0","(0)","","SWING 95 Mx: OSW-145-1","Quintet Du Hot Club De France","Swing 41","","","","","lindy","","F","191","03:10","320","-1.11665 dB","mp3","2019-06-15T22:00:12","../Music/swing/Django Reinhardt/Quintet Du Hot Club De France/Swing 41.mp3",""
"1034","2020-02-15T23:16:06","38823","(0)","compliments of grimriper2u@yahoo.com","for public Domain. not for resale.","Roy Eldridge","Boogie1945","","","","","lindy","","F","191","02:54","192","-4.33018 dB","mp3","2019-06-15T22:00:04","../Music/swing/Roy Eldridge/RoyEldridgeOrch-Boogie1945.mp3",""
"1035","2020-02-15T23:16:06","0","(0)","","Columbia 35640 Mx: WM1106-A","Duke Ellington And His Famous Orchestra","Killin' Myself","","","Jazz","","","","","190","02:29","320","","mp3","2019-06-15T22:00:17","../Music/swing/Duke Ellington/Duke Ellington And His Famous Orchestra/Killin' Myself.mp3","Chicago Oct 16 1939"
"1036","2020-02-15T23:16:06","0","(0)","","Decca 2080 Mx: 63935-A","Chick Webb & His Orch. Feat. Ella Fitzgerald","Mcpherson Is Rehearsin' (To Swing)","","","","","lindy","","G","190","03:09","256","0.854374 dB","mp3","2019-06-15T22:00:16","../Music/swing/Ella Fitzgerald/Chick Webb & His Orch. Feat. Ella Fitzgerald/Mcpherson Is Rehearsin' (To Swing).mp3",""
"1037","2020-02-15T23:16:06","0","(0)","","Gramophone K-7618 Mx: OLA-732-1","Garnet Clark And His Hot Clubs Four","The Object Of My Affection","","","","","","","","190","02:49","320","","mp3","2019-06-15T22:00:12","../Music/swing/Django Reinhardt/Garnet Clark And His Hot Clubs Four/The Object Of My Affection.mp3",""
"1038","2020-02-15T23:16:06","0","(0)","","Swing 283 Mx: OSW504-1","Django Reinhardt Et Le Quintette Du Hot Club De France","Brick Top","","","","","","","","190","03:09","320","","mp3","2019-06-15T22:00:11","../Music/swing/Django Reinhardt/Django Reinhardt Et Le Quintette Du Hot Club De France/Brick Top.mp3",""
"1039","2020-02-15T23:16:06","0","(0)","","Decca F-7027 Mx: 49691-2hpp","Quintette du Hot Club de France","Swing 39","","","","","","","","190","03:22","320","","mp3","2019-06-15T22:00:10","../Music/swing/Django Reinhardt/Quintette du Hot Club de France/Swing 39.mp3",""
"1040","2020-02-15T23:16:06","0","(0)","","HMV B-8718 Mx: OLA1709-1","Quintette du Hot Club de France","Rose Room","","","","","","","","190","02:46","320","","mp3","2019-06-15T22:00:10","../Music/swing/Django Reinhardt/Quintette du Hot Club de France/Rose Room.mp3",""
"1041","2020-02-15T23:16:06","0","(0)","","Decca 2780A Mx: 64954-A","Count Basie And His Rhythm","Oh! Red","","","","","lindy","","F","190","02:55","320","-0.415354 dB","mp3","2019-06-15T22:00:07","../Music/swing/Count Basie/Count Basie And His Rhythm/Oh! Red.mp3",""
"1042","2020-02-15T23:16:06","0","(0)","","Parlophone R 2768","Count Basie & His Orch.","Moten Swing","","","Big Band","","lindy","17","C♯m","190","02:25","96","2.35421 dB","mp3","2019-06-15T22:00:07","../Music/swing/Count Basie/Count Basie & His Orch./Moten Swing.mp3",""
"1043","2020-02-15T23:16:06","36099","(0)","Reverent Juke","We Are The Juke","Reverent Juke","Castle Rock - Live","2019","","Swing","Johnny Hodges","","11","A♭","189.55359712","05:45","320","-4.81452 dB","mp3","2019-11-10T01:05:56","../Music/swing/Reverent Juke/11 - Castle Rock - Live.mp3",""
"1044","2020-02-15T23:16:06","0","(0)","","Decca 1065 Mx: 39142-A","Chick Webb And His Orchestra","Blue Lou","","","Jazz","","lindy","","G","189","03:02","320","1.05509 dB","mp3","2019-06-15T22:00:19","../Music/swing/Chick Webb/Chick Webb And His Orchestra/Blue Lou.mp3","NY Nov 19 1934"
"1045","2020-02-15T23:16:06","0","(0)","","Victor-V-38035","Duke Ellington And His Cotton Club Orchestra","Flaming Youth","1929","","Jazz","","","1","","189","02:24","320","","mp3","2019-06-15T22:00:17","../Music/swing/Duke Ellington/Duke Ellington And His Cotton Club Orchestra/Flaming Youth.mp3",""
"1046","2020-02-15T23:16:06","0","(0)","","Decca-2080","Chick Webb And His Orchestra with Ella Fitzgerald","Macpherson Is Rehearsin'","1938","","Jazz","","lindy","1","Cm","189","03:11","320","-3.1106 dB","mp3","2019-06-15T22:00:14","../Music/swing/Ella Fitzgerald/Chick Webb And His Orchestra with Ella Fitzgerald/Macpherson Is Rehearsin'.mp3",""
"1047","2020-02-15T23:16:06","0","(0)","","Swing 2 Mx: OLA1713-1","Quintette du Hot Club de France","Chicago","","","","","","","","189","03:27","320","","mp3","2019-06-15T22:00:10","../Music/swing/Django Reinhardt/Quintette du Hot Club de France/Chicago.mp3",""
"1048","2020-02-15T23:16:06","0","(0)","","Vocalion 4747 Mx: 24239-1","Count Basie And His Orchestra","Rock-A-Bye Basie","","","","","lindy","","A♭","189","03:03","320","-0.61493 dB","mp3","2019-06-15T22:00:07","../Music/swing/Count Basie/Count Basie And His Orchestra/Rock-A-Bye Basie.mp3",""
"1049","2020-02-15T23:16:06","0","(0)","","46059-1 Bluebird B10602","Charlie Barnet And His Orchest","Southland Shuffle","1940","","Jazz","","","","Am","188.52598435366795","03:15","320","-6.54706 dB","mp3","2019-06-15T22:00:04","../Music/swing/Charlie Barnet/BLU046059.mp3",""
"1050","2020-02-15T23:16:06","0","(0)","","Decca 1587 Mx: 62887-A","Chick Webb & His Orch. Feat. Ella Fitzgerald","The Dipsy Doodle","","","","","lindy","","B♭","188","03:14","256","-0.93821 dB","mp3","2019-06-15T22:00:16","../Music/swing/Ella Fitzgerald/Chick Webb & His Orch. Feat. Ella Fitzgerald/The Dipsy Doodle.mp3",""
"1051","2020-02-15T23:16:06","0","(0)","","Victor 26011 Mx: 024065-1","Lionel Hampton And His Orchestra","I'm In The Mood For Swing","","","","","","","","188","02:45","224","","mp3","2019-06-15T22:00:09","../Music/swing/Lionel Hampton/Lionel Hampton And His Orchestra/I'm In The Mood For Swing.mp3",""
"1052","2020-02-15T23:16:06","0","(0)","","Victor 6702-5 Mx: 037614-1","Lionel Hampton And His Orchestra","If It's Good (Then I Want It)","","","","","","","","188","02:54","320","","mp3","2019-06-15T22:00:09","../Music/swing/Lionel Hampton/Lionel Hampton And His Orchestra/If It's Good (Then I Want It).mp3",""
"1053","2020-02-15T23:16:06","0","(0)","","Conqueror 9555 Mx: W24239-1","Count Basie And His Orchestra","Rock A Bye Basie","","","","","lindy","","A♭","188","03:00","224","-2.09038 dB","mp3","2019-06-15T22:00:07","../Music/swing/Count Basie/Count Basie And His Orchestra/Rock A Bye Basie.mp3",""
"1054","2020-02-15T23:16:06","0","(0)","","Brunswick 8221 Mx: M-885-1","Duke Ellington's Famous Orchestra","Hip Chic","","","","","","","","187","02:58","320","","mp3","2019-06-15T22:00:19","../Music/swing/Duke Ellington/Duke Ellington's Famous Orchestra/Hip Chic.mp3",""
"1055","2020-02-15T23:16:06","0","(0)","","Decca 3186B Mx: C91840","Ella Fitzgerald And Her Orchestra","Linda Hopper's Delight","","","","","lindy","","B♭","187","02:54","320","-3.75054 dB","mp3","2019-06-15T22:00:16","../Music/swing/Ella Fitzgerald/Ella Fitzgerald And Her Orchestra/Linda Hopper's Delight.mp3",""
"1056","2020-02-15T23:16:06","0","(0)","","69681 DECCA -4032A","JIMMIE LUNCEFORD AND HIS ORCH","HI SPOOK","1941","","Jazz","","","1","","187","02:57","320","","mp3","2019-06-15T22:00:12","../Music/swing/Jimmie Lunceford/JIMMIE LUNCEFORD AND HIS ORCH/HI SPOOK.mp3",""
"1057","2020-02-15T23:16:06","0","(0)","","Victor 26296 Mx: 037617-1","Lionel Hampton And His Orchestra","Big Wig In The Wigwam","","","","","","","","187","02:30","320","","mp3","2019-06-15T22:00:09","../Music/swing/Lionel Hampton/Lionel Hampton And His Orchestra/Big Wig In The Wigwam.mp3",""
"1058","2020-02-15T23:16:06","0","(0)","","Pablo 2310-775 Mx: 2377-2","Hampton-Tatum-Rich","Love For Sale","","","","","","","","187","06:18","320","","mp3","2019-06-15T22:00:08","../Music/swing/Lionel Hampton/Hampton-Tatum-Rich/Love For Sale.mp3",""
"1059","2020-02-15T23:16:06","0","(0)","","RCA (VIC-LP) Mx: D7VB892","Count Basie And His Orchestra","Lopin'","","","","","lindy","","B♭","187","02:31","320","-1.3861 dB","mp3","2019-06-15T22:00:07","../Music/swing/Count Basie/Count Basie And His Orchestra/Lopin'.mp3",""
"1060","2020-02-15T23:16:06","0","(0)","","Victor 25026 Mx: 88778-1","Fats Waller And His Rhythm","I Ain't Got Nobody (Instr.)","","","","","lindy","","G","186","02:56","320","-0.724787 dB","mp3","2019-06-15T22:00:13","../Music/swing/Fats Waller/Fats Waller And His Rhythm/I Ain't Got Nobody (Instr.).mp3",""
"1061","2020-02-15T23:16:06","0","(0)","","His Master's Voice B-8629 Mx: OLA1702-1","Quintette du Hot Club de France","Exactly Like You","","","","","lindy","","G","186","02:33","320","0.231865 dB","mp3","2019-06-15T22:00:10","../Music/swing/Django Reinhardt/Quintette du Hot Club de France/Exactly Like You.mp3",""
"1062","2020-02-15T23:16:06","0","(0)","","Decca 18669 Mx: L3646-A","Lionel Hampton And His Orchestra","Overtime","","","","","","","","186","02:57","320","","mp3","2019-06-15T22:00:09","../Music/swing/Lionel Hampton/Lionel Hampton And His Orchestra/Overtime.mp3",""
"1063","2020-02-15T23:16:06","0","(0)","","Columbia CK65569","Duke Ellington","More Blues","","","","","lindy","","D♭","185","02:15","320","1.5013 dB","mp3","2019-06-15T22:00:18","../Music/swing/Duke Ellington/Duke Ellington/More Blues.mp3",""
"1064","2020-02-15T23:16:06","0","(0)","","Variety 517 Mx: B-4369-A","Rex Steward And His Fifty-Second Street Stompers","Rexatious","","","","","lindy","","F","185","02:48","320","-3.89324 dB","mp3","2019-06-15T22:00:16","../Music/swing/Duke Ellington/Rex Steward And His Fifty-Second Street Stompers/Rexatious.mp3",""
"1065","2020-02-15T23:16:06","0","(0)","","Victor 38141 Mx: 62600-1","Jimmie Lunceford And His Chickasaw Syncopators","Sweet Rhythm","","","","","","","","185","02:43","320","","mp3","2019-06-15T22:00:12","../Music/swing/Jimmie Lunceford/Jimmie Lunceford And His Chickasaw Syncopators/Sweet Rhythm.mp3",""
"1066","2020-02-15T23:16:06","0","(0)","","68874 DECCA-3892B","JIMMIE LUNCEFORD & HIS ORCH","BLUE PRELUDE","1941","","Jazz","","lindy","1","Dm","185","03:02","320","-2.32408 dB","mp3","2019-06-15T22:00:12","../Music/swing/Jimmie Lunceford/JIMMIE LUNCEFORD & HIS ORCH/BLUE PRELUDE.mp3",""
"1067","2020-02-15T23:16:06","0","(0)","","Swing 218 Mx: OSW157-1","Quintet Du Hot Club De France","All Of Me","","","","","lindy","","Am","185","02:49","320","-3.26639 dB","mp3","2019-06-15T22:00:12","../Music/swing/Django Reinhardt/Quintet Du Hot Club De France/All Of Me.mp3",""
"1068","2020-02-15T23:16:06","59661","(0)","compliments of grimriper2u@yahoo.com","for public Domain. not for resale.","Roy Eldridge","WabashStomp","","","","","lindy","","E♭","185","03:12","128","-5.25724 dB","mp3","2019-06-15T22:00:04","../Music/swing/Roy Eldridge/RoyEldridgeOrch-WabashStomp.mp3",""
"1069","2020-02-15T23:16:06","0","(0)","","Capitol T679 Mx: 14095-5","Duke Ellington","Harlem Air Shaft","","","","","lindy","","A","184","03:55","256","2.93719 dB","mp3","2019-06-15T22:00:18","../Music/swing/Duke Ellington/Duke Ellington/Harlem Air Shaft.mp3",""
"1070","2020-02-15T23:16:06","0","(0)","","Verve MGV4049 Mx: 20068-5","Ella Fitzgerald","From This Moment On","","","","","lindy","","Cm","184","03:17","320","-5.26087 dB","mp3","2019-06-15T22:00:16","../Music/swing/Ella Fitzgerald/Ella Fitzgerald/From This Moment On.mp3",""
"1071","2020-02-15T23:16:06","0","(0)","","Decca 2202 Mx: 64463-A","Ella Fitzgerald And Her Savoy Eight","Woe Is Me","","","Jazz","","","","","184","02:54","320","","mp3","2019-06-15T22:00:14","../Music/swing/Ella Fitzgerald/Ella Fitzgerald And Her Savoy Eight/Woe Is Me.mp3","NY Aug 18 1938"
"1072","2020-02-15T23:16:06","0","(0)","","Swing 118 Mx: OSW-147-1","Quintet Du Hot Club De France","Pour Vous (Exactlly Like You)","","","","","lindy","","C","184","03:09","320","-1.32483 dB","mp3","2019-06-15T22:00:12","../Music/swing/Django Reinhardt/Quintet Du Hot Club De France/Pour Vous (Exactlly Like You).mp3",""
"1073","2020-02-15T23:16:06","0","(0)","","Rythme D5017 Mx: 16191","Django Reinhardt","Blues En Mineur","","","","","lindy","","Gm","184","02:52","320","3.60882 dB","mp3","2019-06-15T22:00:11","../Music/swing/Django Reinhardt/Django Reinhardt/Blues En Mineur.mp3",""
"1074","2020-02-15T23:16:06","0","(0)","","Victor 27409 Mx: 064058-1","Lionel Hampton And His Orchestra","Three-Quarter Boogie","","","","","","","","184","02:37","320","","mp3","2019-06-15T22:00:09","../Music/swing/Lionel Hampton/Lionel Hampton And His Orchestra/Three-Quarter Boogie.mp3",""
"1075","2020-02-15T23:16:06","0","(0)","","Decca 27374 Mx: LA5839","Lionel Hampton And His Sextet","Easy To Love","","","","","","","","184","02:35","320","","mp3","2019-06-15T22:00:08","../Music/swing/Lionel Hampton/Lionel Hampton And His Sextet/Easy To Love.mp3",""
"1076","2020-02-15T23:16:06","0","(0)","","36485-6 Bluebird B10426","Charlie Barnet And His Orchest","Take A Tip From The Whip-Poor-","1939","","Jazz","","","","B♭","184","02:31","320","-4.51719 dB","mp3","2019-06-15T22:00:05","../Music/swing/Charlie Barnet/BLU036485.mp3",""
"1077","2020-02-15T23:16:06","0","(0)","","DECCA 23546","ELLA FITZGERALD & LOUIS JORDAN","STONE COLD DEAD IN THE MARKET","1945","","","","","","","183","02:39","224","","mp3","2019-06-15T22:00:14","../Music/swing/Ella Fitzgerald/ELLA FITZGERALD & LOUIS JORDAN/STONE COLD DEAD IN THE MARKET.mp3",""
"1078","2020-02-15T23:16:06","0","(0)","","Meritt 4 Mx: TO-1210","Fats Waller/Monette Moore","Medley: 1 A Shine On Your Shoes  2 Lousiana Hayride","","","","","lindy","","E♭","183","03:10","320","-1.06742 dB","mp3","2019-06-15T22:00:13","../Music/swing/Fats Waller/Monette Moore/Medley: 1 A Shine On Your Shoes  2 Lousiana Hayride.mp3",""
"1079","2020-02-15T23:16:06","0","(0)","","064058 VICTOR-27409","LIONEL HAMPTON & HIS ORCH","THREE QUARTER BOOGIE","9194","","Jazz","","","1","","183","02:37","320","","mp3","2019-06-15T22:00:08","../Music/swing/Lionel Hampton/LIONEL HAMPTON & HIS ORCH/THREE QUARTER BOOGIE.mp3",""
"1080","2020-02-15T23:16:06","0","(0)","","M-582-2 Variety VA627","Charlie Barnet And His Orchest","Shame On You","1937","","Jazz","","","","A♭","182.3325","02:38","320","-1.58495 dB","mp3","2019-06-15T22:00:04","../Music/swing/Charlie Barnet/VARM582.mp3",""
"1081","2020-02-15T23:16:06","0","(0)","","Mosaic MD5-160 Mx: 14095-2","Duke Ellington","Harlem Air Shaft (Alt)","","","","","lindy","","A♭","182","03:56","256","3.39472 dB","mp3","2019-06-15T22:00:18","../Music/swing/Duke Ellington/Duke Ellington/Harlem Air Shaft (Alt).mp3",""
"1082","2020-02-15T23:16:06","0","(0)","","Blu-Disc-T-1002","Duke Ellington & His Orchestra","Choo Choo (Gotta Hurry Home)","1924","","Jazz","","","1","","182","03:16","320","","mp3","2019-06-15T22:00:18","../Music/swing/Duke Ellington/Duke Ellington & His Orchestra/Choo Choo (Gotta Hurry Home).mp3",""
"1083","2020-02-15T23:16:06","0","(0)","","Brunswick 8186 Mx: M-833-1","Duke Ellington And His Orchesra","Rose Of The Rio Grande","","","","","","","","182","03:04","320","","mp3","2019-06-15T22:00:17","../Music/swing/Duke Ellington/Duke Ellington And His Orchesra/Rose Of The Rio Grande.mp3",""
"1084","2020-02-15T23:16:06","0","(0)","","Brunswick 6336 Mx: B-11840-A","Duke Ellington And His Famous Orchestra","The Shelk Of Araby","","","","","lindy","","Gm","182","03:02","320","-3.24676 dB","mp3","2019-06-15T22:00:17","../Music/swing/Duke Ellington/Duke Ellington And His Famous Orchestra/The Shelk Of Araby.mp3",""
"1085","2020-02-15T23:16:06","0","(0)","","Victor 27856 Mx: 070683-1","Duke Ellington And His Famous Orchestra","C Jam Blues","","","Jazz","","","","","182","02:40","320","","mp3","2019-06-15T22:00:17","../Music/swing/Duke Ellington/Duke Ellington And His Famous Orchestra/C Jam Blues.mp3","Chicago Jan 21 1942"
"1086","2020-02-15T23:16:06","0","(0)","","Victor 22938 Mx: 71839-1","Duke Ellington And His Orchestra","Bugle Call Rag","","","Jazz","","lindy","","A♭","182","03:06","320","-4.57689 dB","mp3","2019-06-15T22:00:16","../Music/swing/Duke Ellington/Duke Ellington And His Orchestra/Bugle Call Rag.mp3","NY Feb 9 1932"
"1087","2020-02-15T23:16:06","0","(0)","","Columbia 14593-D Mx: 151417-3","Thomas Fats Waller And His Hot Piano","I'm Crazy 'Bout My Baby (And My Baby Is Crazy 'Bout Me)","","","","","lindy","","B♭","182","03:22","320","-0.191903 dB","mp3","2019-06-15T22:00:13","../Music/swing/Fats Waller/Thomas Fats Waller And His Hot Piano/I'm Crazy 'Bout My Baby (And My Baby Is Crazy 'Bout Me).mp3",""
"1088","2020-02-15T23:16:06","0","(0)","","Swing 183 Mx: OSW325-1","Django Reinhardt Acc Par Le Quintette Du Hot Club De France","Cavalerie","","","","","","","","182","02:37","320","","mp3","2019-06-15T22:00:10","../Music/swing/Django Reinhardt/Django Reinhardt Acc Par Le Quintette Du Hot Club De France/Cavalerie.mp3",""
"1089","2020-02-15T23:16:06","0","(0)","","MGM 11765 Mx: 51S3157","Lionel Hampton And His Orchestra","Jumpin' With G.H.","","","","","","","","182","03:03","320","","mp3","2019-06-15T22:00:10","../Music/swing/Lionel Hampton/Lionel Hampton And His Orchestra/Jumpin' With G.H..mp3",""
"1090","2020-02-15T23:16:06","0","(0)","","Coral 6.21886 Mx: 73326","Lionel Hampton And His Orchestra","Gay Notes","","","","","","","","182","02:32","320","","mp3","2019-06-15T22:00:10","../Music/swing/Lionel Hampton/Lionel Hampton And His Orchestra/Gay Notes.mp3",""
"1091","2020-02-15T23:16:06","0","(0)","","Victor 26296 Mx: 037615-1","Lionel Hampton And His Orchestra","Stand By For Further Announcements (And More Good News)","","","","","lindy","","F","182","02:59","320","-5.52541 dB","mp3","2019-06-15T22:00:09","../Music/swing/Lionel Hampton/Lionel Hampton And His Orchestra/Stand By For Further Announcements (And More Good News).mp3",""
"1092","2020-02-15T23:16:06","0","(0)","","Victor 26304B Mx: 037631-1","Lionel Hampton And His Orchestra","The Jumpin' Jive","","","","","lindy","","E♭","182","02:47","224","1.01327 dB","mp3","2019-06-15T22:00:09","../Music/swing/Lionel Hampton/Lionel Hampton And His Orchestra/The Jumpin' Jive.mp3",""
"1093","2020-02-15T23:16:06","0","(0)","","Pablo 2310-775 Mx: 2377","Hampton-Tatum-Rich","Love For Sale (Alt)","","","","","","","","182","09:42","320","","mp3","2019-06-15T22:00:08","../Music/swing/Lionel Hampton/Hampton-Tatum-Rich/Love For Sale (Alt).mp3",""
"1094","2020-02-15T23:16:06","0","(0)","","072230-1 Victor 27873","Glenn Miller And His Orchestra","American Patrol","1942","","Jazz","","","","B♭","181.42512820512823","03:22","224","-5.27973 dB","mp3","2019-06-15T22:00:06","../Music/swing/other/VIC072230.mp3",""
"1095","2020-02-15T23:16:06","0","(0)","","Brunswick 8131 Mx: M-809-1","Duke Ellington And His Orchesra","Swingtime In Honolulu","","","","","","","","181","02:53","320","","mp3","2019-06-15T22:00:17","../Music/swing/Duke Ellington/Duke Ellington And His Orchesra/Swingtime In Honolulu.mp3",""
"1096","2020-02-15T23:16:06","0","(0)","","Decca 129 Mx: 38543-A","Jimmie Lunceford And His Orchestra","Unsophisticated Sue","","","","","lindy","","E♭","181","03:09","320","-1.85854 dB","mp3","2019-06-15T22:00:13","../Music/swing/Jimmie Lunceford/Jimmie Lunceford And His Orchestra/Unsophisticated Sue.mp3",""
"1097","2020-02-15T23:16:06","0","(0)","","Swing 8420 Mx: OSW-129-1","Quintette Du Hot Club De France","Begin The Beguine","","","","","","","","181","02:56","320","","mp3","2019-06-15T22:00:12","../Music/swing/Django Reinhardt/Quintette Du Hot Club De France/Begin The Beguine.mp3",""
"1098","2020-02-15T23:16:06","0","(0)","","Decca F-6616 Mx: DTB3525-1","Quintette du Hot Club de France","Night And Day","","","Jazz","","lindy","","A","181","02:43","320","3.27454 dB","mp3","2019-06-15T22:00:10","../Music/swing/Django Reinhardt/Quintette du Hot Club de France/Night And Day.mp3","London Jan 31 1938"
"1099","2020-02-15T23:16:06","0","(0)","","Decca 24415 Mx: 73325-A","Lionel Hampton And His Orchestra","Rockin' In Rhythm, Part 2","","","","","","","","181","02:53","320","","mp3","2019-06-15T22:00:09","../Music/swing/Lionel Hampton/Lionel Hampton And His Orchestra/Rockin' In Rhythm, Part 2.mp3",""
"1100","2020-02-15T23:16:06","0","(0)","","Norgran EPN 143 Mx: 2490-2","Lionel Hampton And His Giants","Somebody Loves Me","","","","","","","","181","07:14","320","","mp3","2019-06-15T22:00:08","../Music/swing/Lionel Hampton/Lionel Hampton And His Giants/Somebody Loves Me.mp3",""
"1101","2020-02-15T23:16:06","0","(0)","","OKEH 6095","COUNT BASIE & HIS ORCH","BROADWAY","1940","","","","lindy","","D","181","03:24","224","-2.13375 dB","mp3","2019-06-15T22:00:08","../Music/swing/Count Basie/COUNT BASIE & HIS ORCH/BROADWAY.mp3","                              "
"1102","2020-02-15T23:16:06","0","(0)","","OKeh 6508 Mx: 31643","Count Basie And His Orchestra","Platterbrains","","","","","lindy","","D","181","02:49","224","-3.6705 dB","mp3","2019-06-15T22:00:08","../Music/swing/Count Basie/Count Basie And His Orchestra/Platterbrains.mp3",""
"1103","2020-02-15T23:16:06","0","(0)","","Columbia 30231","Count Basie And His Orchestra","Pound Cake","","","","","lindy","","G","181","02:46","224","-4.71565 dB","mp3","2019-06-15T22:00:07","../Music/swing/Count Basie/Count Basie And His Orchestra/Pound Cake.mp3",""
"1104","2020-02-15T23:16:06","38823","(0)","compliments of grimriper2u@yahoo.com","for public Domain. not for resale.","Roy Eldridge","ImNobodysBaby1940","","","","","lindy","","D♯m/E♭m","181","02:58","192","-2.72471 dB","mp3","2019-06-15T22:00:04","../Music/swing/Roy Eldridge/RoyEldridgeOrchAndMildredBailey-ImNobodysBaby1940.mp3",""
"1105","2020-02-15T23:16:06","0","(0)","","66952-A Decca 2955","Woody Herman And His Orchestra","Smarty Pants","1939","","Jazz","","","","A♭","178.20581896551727","02:46","320","-3.87478 dB","mp3","2019-06-15T22:00:06","../Music/swing/other/DEC66952.mp3",""
"1106","2020-02-15T23:16:06","0","(0)","","","CON14122","1","","","","","","","E♭","177.2896551724138","02:59","320","-1.57746 dB","mp3","2019-06-15T22:00:05","../Music/swing/Charlie Barnet/CON14122-1.mp3",""
"1107","2020-02-15T23:16:06","0","(0)","","50617-1 Bluebird B10734","Charlie Barnet And His Orchest","When The Spirit Moves Me","1940","","Jazz","","","","D♭","176.37141025641026","02:18","320","-5.00814 dB","mp3","2019-06-15T22:00:05","../Music/swing/Charlie Barnet/BLU050617.mp3",""
"1108","2020-02-15T23:16:06","38823","(0)","compliments of grimriper2u@yahoo.com","for public Domain. not for resale.","Roy Eldridge","Damfinoname","","","","","lindy","","Gm","176","03:51","128","-3.46705 dB","mp3","2019-06-15T22:00:04","../Music/swing/Roy Eldridge/RoyEldridgeOrch-Damfinoname.mp3",""
"1109","2020-02-15T23:16:06","36099","(0)","Reverent Juke","We Are The Juke","Reverent Juke","Lonely Avenue","2019","","Swing","Ray Charles","","12","Gm","175.73217391304348","04:36","320","-2.89 dB","mp3","2019-11-10T01:05:59","../Music/swing/Reverent Juke/12 - Lonely Avenue.mp3",""
"1110","2020-02-15T23:16:06","0","(0)","","","","BLU102407","","","","","","","B","171.81503604022265","02:27","320","0.734908 dB","mp3","2019-06-15T22:00:04","../Music/swing/Charlie Barnet/BLU102407.mp3",""
"1111","2020-02-15T23:16:06","0","(0)","","","","BLU038276","","","","","","","F♯/G♭","171.56809523809522","03:18","224","-1.0582 dB","mp3","2019-06-15T22:00:04","../Music/swing/Charlie Barnet/BLU038276.mp3",""
"1112","2020-02-15T23:16:06","0","(0)","","3130 Apollo 1084","Charlie Barnet And His Orchest","East Side, West Side","1947","","Jazz","","","","A♭","159.4232005141388","02:56","224","-3.23624 dB","mp3","2019-06-15T22:00:05","../Music/swing/Charlie Barnet/APOAP3130.mp3",""
"1113","2020-02-15T23:16:06","0","(0)","","Decca 1894 Mx: 63936-A","Chick Webb And His Orchestra With Ella Fitzgerald","Everybody Step","","","","","lindy","","D♯m/E♭m","159","02:49","320","-2.59246 dB","mp3","2019-06-15T22:00:16","../Music/swing/Ella Fitzgerald/Chick Webb And His Orchestra With Ella Fitzgerald/Everybody Step.mp3",""
"1114","2020-02-15T23:16:06","0","(0)","","Verve MGV4021 Mx: 22577","Ella Fitzgerald","Little Jazz [Alternate Take]","","","","","lindy","","Cm","159","03:01","320","-1.13103 dB","mp3","2019-06-15T22:00:15","../Music/swing/Ella Fitzgerald/Ella Fitzgerald/Little Jazz [Alternate Take].mp3",""
"1115","2020-02-15T23:16:06","0","(0)","","Victor V-38110 Mx: 57929-2","Fats Waller And His Buddies","When I'm Alone","","","","","lindy","","Dm","159","03:30","320","-1.2125 dB","mp3","2019-06-15T22:00:13","../Music/swing/Fats Waller/Fats Waller And His Buddies/When I'm Alone.mp3",""
"1116","2020-02-15T23:16:06","0","(0)","","Decca 130 Mx: 38541-A","Jimmie Lunceford And His Orchestra","Nana","","","","","lindy","","D","159","03:07","320","-0.85761 dB","mp3","2019-06-15T22:00:13","../Music/swing/Jimmie Lunceford/Jimmie Lunceford And His Orchestra/Nana.mp3",""
"1117","2020-02-15T23:16:06","0","(0)","","Vocalion 5036 Mx: 24978-A","Count Basie And His Orchestra","Moonlight Serenade","","","","","lindy","","D","159","03:15","320","-6.64874 dB","mp3","2019-06-15T22:00:08","../Music/swing/Count Basie/Count Basie And His Orchestra/Moonlight Serenade.mp3",""
"1118","2020-02-15T23:16:06","0","(0)","","Vocalion 4784 Mx: 24338-A","Count Basie And His Orchestra","If I Didn't Care","","","","","lindy","","Dm","159","02:48","320","-0.775482 dB","mp3","2019-06-15T22:00:07","../Music/swing/Count Basie/Count Basie And His Orchestra/If I Didn't Care.mp3",""
"1119","2020-02-15T23:16:06","0","(0)","","36922-1 Bluebird B10273","Charlie Barnet And His Orchest","That's Right-I'm Wrong","1939","","Jazz","","","","D♭","158.48666666666668","02:16","320","-3.79365 dB","mp3","2019-06-15T22:00:05","../Music/swing/Charlie Barnet/BLU036922.mp3",""
"1120","2020-02-15T23:16:06","0","(0)","","Impulse IMPD-166 Mx: 11114","Duke Ellington & John Coltrane","Stevie","","","","","","","","158","04:26","320","","mp3","2019-06-15T22:00:18","../Music/swing/Duke Ellington/Duke Ellington & John Coltrane/Stevie.mp3",""
